set_id    ,set_name                                                            ,release_year ,theme_id ,num_parts ,num_figs ,retail_price ,num_unique_figs ,set_rating ,retire_price ,pop_price ,retire_month ,year ,parts ,raw_price                                                                                                                ,mean_price ,category
75185     ,Tracker I                                                           ,        2017 ,     158 ,      557 ,       4 ,       64.99 ,              2 ,       4.5 ,      61.965 ,   61.16  ,18-Dec       ,2017 ,  557 ,"['\n$73.87\n', '\n$73.87\n']                                                                                          " ,     73.87 ,Star Wars
75187     ,BB-8                                                                ,        2017 ,     158 ,     1106 ,       1 ,       84.99 ,              0 ,       4.8 ,      90.31  ,  111.62  ,20-Jan       ,2017 , 1106 ,"['\n$200.00\n', '\n$200.00\n']                                                                                        " ,    200    ,Star Wars
75188     ,Resistance Bomber                                                   ,        2017 ,     158 ,      780 ,       6 ,       99.99 ,              0 ,       4.8 ,     102.52  ,   97.175 ,19-Mar       ,2017 ,  780 ,"['\n$147.76\n', '\n$147.76\n']                                                                                        " ,    147.76 ,Star Wars
75190     ,First Order Star Destroyer                                          ,        2017 ,     158 ,     1416 ,       8 ,      129.99 ,              4 ,       4.8 ,     130.725 ,  207.07  ,19-Oct       ,2017 , 1416 ,"['\n$210.23\n', '\n$210.23\n']                                                                                        " ,    210.23 ,Star Wars
75523     ,Scarif Stormtrooper                                                 ,        2017 ,     158 ,       89 ,       0 ,       19.99 ,              0 ,       4.4 ,      32.245 ,   22.175 ,18-Mar       ,2017 ,   89 ,[]                                                                                                                       ,      0    ,Star Wars
75525     ,Baze Malbus                                                         ,        2017 ,     158 ,      148 ,       0 ,       19.99 ,              0 ,       4.3 ,      21.29  ,   21.075 ,18-Apr       ,2017 ,  148 ,"['\n$18.00\n', '\n$18.00\n']                                                                                          " ,     18    ,Star Wars
75526     ,Elite TIE Fighter Pilot                                             ,        2017 ,     158 ,       94 ,       0 ,       19.99 ,              0 ,       4.8 ,      18.58  ,   20.825 ,19-Apr       ,2017 ,   94 ,[]                                                                                                                       ,      0    ,Star Wars
75529     ,Elite Praetorian Guard                                              ,        2017 ,     158 ,       92 ,       0 ,       19.99 ,              0 ,       4.8 ,      30.73  ,   20.69  ,18-Aug       ,2017 ,   92 ,"['\n$34.71\n', '\n$34.71\n']                                                                                          " ,     34.71 ,Star Wars
75530     ,Chewbacca                                                           ,        2017 ,     158 ,      179 ,       0 ,       24.99 ,              0 ,       4.6 ,      27.32  ,   35.695 ,18-Nov       ,2017 ,  179 ,[]                                                                                                                       ,      0    ,Star Wars
75531     ,Stormtrooper Commander                                              ,        2017 ,     158 ,      100 ,       0 ,       19.99 ,              0 ,       4.7 ,      19.775 ,   22.585 ,18-May       ,2017 ,  100 ,"['\n$68.93\n', '\n$68.93\n']                                                                                          " ,     68.93 ,Star Wars
75532     ,Scout Trooper & Speeder Bike                                        ,        2017 ,     158 ,      452 ,       0 ,       49.99 ,              0 ,       4.7 ,      48.235 ,   58.295 ,18-Nov       ,2017 ,  452 ,"['\n$101.24\n', '\n$101.24\n']                                                                                        " ,    101.24 ,Star Wars
75878     ,Bugatti Chiron                                                      ,        2017 ,     601 ,      188 ,       1 ,       12.99 ,              1 ,       4.9 ,      13.725 ,   26.25  ,18-Apr       ,2017 ,  188 ,"['\n$90.91\n', '\n$90.91\n']                                                                                          " ,     90.91 ,Speed Champions
75879     ,Scuderia Ferrari SF16-H                                             ,        2017 ,     601 ,      184 ,       1 ,       12.99 ,              1 ,       4.9 ,      18.545 ,   21.5   ,19-Jan       ,2017 ,  184 ,"['\n$100.84\n', '\n$100.84\n']                                                                                        " ,    100.84 ,Speed Champions
75880     ,McLaren 720S                                                        ,        2017 ,     601 ,      168 ,       1 ,       12.99 ,              1 ,       4.8 ,      19.165 ,   24.535 ,18-Dec       ,2017 ,  168 ,"['\n$44.10\n', '\n$44.10\n']                                                                                          " ,     44.1  ,Speed Champions
75881     ,2016 Ford GT & 1966 Ford GT40                                       ,        2017 ,     601 ,      373 ,       3 ,       29.99 ,              3 ,       4.8 ,      34.44  ,   54.41  ,18-Nov       ,2017 ,  373 ,"['\n$107.81\n', '\n$107.81\n']                                                                                        " ,    107.81 ,Speed Champions
75883     ,MERCEDES AMG PETRONAS Formula One Team                              ,        2017 ,     601 ,      963 ,       8 ,       84.99 ,              7 ,       4.7 ,      89.57  ,   97.55  ,18-Dec       ,2017 ,  963 ,[]                                                                                                                       ,      0    ,Speed Champions
76075     ,Wonder Woman Warrior Battle                                         ,        2017 ,     695 ,      286 ,       2 ,       29.99 ,              2 ,       4.8 ,      30.635 ,   32.17  ,18-Mar       ,2017 ,  286 ,"['\n$23.00\n', '\n$23.00\n']                                                                                          " ,     23    ,Super Heroes DC
76076     ,Captain America Jet Pursuit                                         ,        2017 ,     702 ,      161 ,       3 ,       19.99 ,              3 ,       4.7 ,      18.225 ,   35.865 ,18-Aug       ,2017 ,  161 ,[]                                                                                                                       ,      0    ,Super Heroes Marvel > Avengers
76079     ,Ravager Attack                                                      ,        2017 ,     704 ,      198 ,       3 ,       19.99 ,              2 ,       4.7 ,      19.55  ,   21.97  ,18-Mar       ,2017 ,  198 ,"['\n$50.96\n', '\n$50.96\n']                                                                                          " ,     50.96 ,Super Heroes Marvel > Guardians of the Galaxy
76081     ,The Milano vs. The Abilisk                                          ,        2017 ,     704 ,      462 ,       5 ,       44.99 ,              5 ,       4.7 ,      49.925 ,   44.965 ,18-Jan       ,2017 ,  462 ,[]                                                                                                                       ,      0    ,Super Heroes Marvel > Guardians of the Galaxy
76082     ,ATM Heist Battle                                                    ,        2017 ,     706 ,      186 ,       3 ,       19.99 ,              2 ,       4.8 ,      20.99  ,   21.545 ,18-Dec       ,2017 ,  186 ,"['\n$32.73\n', '\n$32.73\n']                                                                                          " ,     32.73 ,Super Heroes Marvel > Spider-Man
76083     ,Beware the Vulture                                                  ,        2017 ,     706 ,      376 ,       4 ,       44.99 ,              3 ,       4.2 ,      39.89  ,   42.275 ,18-Dec       ,2017 ,  376 ,[]                                                                                                                       ,      0    ,Super Heroes Marvel > Spider-Man
76084     ,The Ultimate Battle for Asgard                                      ,        2017 ,     696 ,      401 ,       6 ,       49.99 ,              4 ,       4.3 ,      59.935 ,   51.06  ,18-Aug       ,2017 ,  401 ,"['\n$74.38\n', '\n$74.38\n']                                                                                          " ,     74.38 ,Super Heroes Marvel
76085     ,Battle of Atlantis                                                  ,        2017 ,     700 ,      198 ,       4 ,       19.99 ,              3 ,       4.2 ,      18.275 ,   18.38  ,19-Jan       ,2017 ,  198 ,"['\n$16.20\n', '\n$16.20\n']                                                                                          " ,     16.2  ,Super Heroes DC > Justice League
76086     ,Knightcrawler Tunnel Attack                                         ,        2017 ,     700 ,      623 ,       4 ,       54.99 ,              2 ,       4.5 ,      56.53  ,   47.03  ,18-Sep       ,2017 ,  623 ,[]                                                                                                                       ,      0    ,Super Heroes DC > Justice League
76087     ,Flying Fox: Batmobile Airlift Attack                                ,        2017 ,     700 ,      956 ,       6 ,       99.99 ,              2 ,       4.6 ,      97.065 ,   99.86  ,19-Jan       ,2017 ,  956 ,"['\n$147.76\n', '\n$147.76\n']                                                                                        " ,    147.76 ,Super Heroes DC > Justice League
76088     ,Thor vs. Hulk: Arena Clash                                          ,        2017 ,     696 ,      493 ,       5 ,       54.99 ,              5 ,       4.5 ,      56.165 ,   62.665 ,18-Aug       ,2017 ,  493 ,"['\n$150.00\n', '\n$150.00\n']                                                                                        " ,    150    ,Super Heroes Marvel
853650    ,Movie Maker Set                                                     ,        2017 ,     708 ,      152 ,       1 ,       15.99 ,              0 ,       4.5 ,      21.47  ,   24.285 ,18-Feb       ,2017 ,  152 ,"['\n$37.68\n', '\n$37.68\n']                                                                                          " ,     37.68 ,Super Heroes DC > Batman > The LEGO Batman Movie
10253     ,Big Ben                                                             ,        2016 ,     673 ,     4167 ,       0 ,      169.99 ,              0 ,       4.6 ,     205.97  ,  222.14  ,18-Nov       ,2016 , 4167 ,"['\n$810.00\n', '\n$810.00\n']                                                                                        " ,    810    ,Creator > Creator Expert
10702     ,Creative Building Set                                               ,        2016 ,     621 ,      583 ,       0 ,       19.99 ,              0 ,       4.6 ,      26.115 ,   43.265 ,17-Nov       ,2016 ,  583 ,"['\n$26.99\n', '\n$26.99\n']                                                                                          " ,     26.99 ,Classic
21026     ,Venice                                                              ,        2016 ,     253 ,      212 ,       0 ,       24.99 ,              0 ,       4.9 ,      31.41  ,   35.6   ,17-Nov       ,2016 ,  212 ,"['\n$215.41\n', '\n$215.41\n']                                                                                        " ,    215.41 ,Architecture > Skylines
21027     ,Berlin                                                              ,        2016 ,     253 ,      289 ,       0 ,       24.99 ,              0 ,       5   ,      25.28  ,   41.62  ,17-Nov       ,2016 ,  289 ,"['\n$380.00\n', '\n$380.00\n']                                                                                        " ,    380    ,Architecture > Skylines
21029     ,Buckingham Palace                                                   ,        2016 ,     252 ,      780 ,       0 ,       39.99 ,              0 ,       4.8 ,      47.055 ,   51.31  ,18-Nov       ,2016 ,  780 ,"['\n$105.12\n', '\n$105.12\n']                                                                                        " ,    105.12 ,Architecture
21030     ,United States Capitol Building                                      ,        2016 ,     252 ,     1032 ,       0 ,       84.99 ,              0 ,       4.8 ,      89.325 ,  117.24  ,19-Nov       ,2016 , 1032 ,"['\n$198.00\n', '\n$198.00\n']                                                                                        " ,    198    ,Architecture
21031     ,Burj Khalifa                                                        ,        2016 ,     252 ,      333 ,       0 ,       39.99 ,              0 ,       4.8 ,      41.48  ,   54.865 ,17-Dec       ,2016 ,  333 ,[]                                                                                                                       ,      0    ,Architecture
21123     ,The Iron Golem                                                      ,        2016 ,     577 ,      208 ,       2 ,       19.99 ,              0 ,       4.8 ,      19.475 ,   22.3   ,18-Dec       ,2016 ,  208 ,"['\n$35.99\n', '\n$35.99\n']                                                                                          " ,     35.99 ,Minecraft
21124     ,The End Portal                                                      ,        2016 ,     577 ,      559 ,       3 ,       49.99 ,              1 ,       4.8 ,      55.985 ,   75.105 ,17-Dec       ,2016 ,  559 ,[]                                                                                                                       ,      0    ,Minecraft
21125     ,The Jungle Tree House                                               ,        2016 ,     577 ,      707 ,       4 ,       74.99 ,              1 ,       4.8 ,      71.26  ,   87.395 ,17-Nov       ,2016 ,  707 ,[]                                                                                                                       ,      0    ,Minecraft
21127     ,The Fortress                                                        ,        2016 ,     577 ,      984 ,       0 ,       89.99 ,              0 ,       4.8 ,     116.55  ,  152.52  ,17-Dec       ,2016 ,  984 ,"['\n$239.99\n', '\n$239.99\n']                                                                                        " ,    239.99 ,Minecraft
21128     ,The Village                                                         ,        2016 ,     577 ,     1600 ,       9 ,      169.99 ,              4 ,       4.8 ,     215.085 ,  306.225 ,17-Dec       ,2016 , 1600 ,[]                                                                                                                       ,      0    ,Minecraft
21305     ,Maze                                                                ,        2016 ,     576 ,      769 ,       0 ,       59.99 ,              0 ,       4.8 ,      58.955 ,   86.785 ,16-Nov       ,2016 ,  769 ,"['\n$200.00\n', '\n$200.00\n']                                                                                        " ,    200    ,LEGO Ideas and CUUSOO
21306     ,The Beatles Yellow Submarine                                        ,        2016 ,     576 ,      553 ,       5 ,       49.99 ,              5 ,       5   ,      65.395 ,   62.59  ,17-Dec       ,2016 ,  553 ,"['\n$153.41\n', '\n$153.41\n']                                                                                        " ,    153.41 ,LEGO Ideas and CUUSOO
21308     ,Adventure Time                                                      ,        2016 ,     576 ,      496 ,       0 ,       44.99 ,              0 ,       4.5 ,      42.06  ,   41.445 ,19-Jan       ,2016 ,  496 ,"['\n$44.63\n', '\n$44.63\n']                                                                                          " ,     44.63 ,LEGO Ideas and CUUSOO
31044     ,Park Animals                                                        ,        2016 ,     672 ,      202 ,       0 ,       12.99 ,              0 ,       4.7 ,      13.615 ,   16.51  ,16-Nov       ,2016 ,  202 ,[]                                                                                                                       ,      0    ,Creator > Creator 3-in-1
31045     ,Ocean Explorer                                                      ,        2016 ,     672 ,      213 ,       0 ,       12.99 ,              0 ,       4.7 ,      14.54  ,   24.08  ,18-Jan       ,2016 ,  213 ,"['\n$34.99\n', '\n$34.99\n']                                                                                          " ,     34.99 ,Creator > Creator 3-in-1
31046     ,Fast Car                                                            ,        2016 ,     672 ,      222 ,       0 ,       17.99 ,              0 ,       4.6 ,      20.085 ,   20.21  ,17-Nov       ,2016 ,  222 ,"['\n$35.00\n', '\n$35.00\n']                                                                                          " ,     35    ,Creator > Creator 3-in-1
31047     ,Propeller Plane                                                     ,        2016 ,     672 ,      230 ,       0 ,       17.99 ,              0 ,       4.5 ,      24.18  ,   24.49  ,17-Dec       ,2016 ,  230 ,[]                                                                                                                       ,      0    ,Creator > Creator 3-in-1
31048     ,Lakeside Lodge                                                      ,        2016 ,     672 ,      370 ,       1 ,       19.99 ,              1 ,       4.4 ,      37.61  ,   36.175 ,17-Nov       ,2016 ,  370 ,"['\n$40.91\n', '\n$40.91\n']                                                                                          " ,     40.91 ,Creator > Creator 3-in-1
31049     ,Twin Spin Helicopter                                                ,        2016 ,     672 ,      326 ,       0 ,       19.99 ,              0 ,       4.6 ,      27.41  ,   36.145 ,18-Mar       ,2016 ,  326 ,"['\n$34.71\n', '\n$34.71\n']                                                                                          " ,     34.71 ,Creator > Creator 3-in-1
31050     ,Corner Deli                                                         ,        2016 ,     672 ,      467 ,       2 ,       27.99 ,              2 ,       4.4 ,      32.145 ,   53.255 ,17-Nov       ,2016 ,  467 ,"['\n$110.00\n', '\n$110.00\n']                                                                                        " ,    110    ,Creator > Creator 3-in-1
31053     ,Treehouse Adventures                                                ,        2016 ,     672 ,      387 ,       0 ,       24.99 ,              0 ,       4.3 ,      32.59  ,   30.305 ,17-Nov       ,2016 ,  387 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Creator > Creator 3-in-1
31059     ,Sunset Street Bike                                                  ,        2016 ,     672 ,      194 ,       0 ,       17.99 ,              0 ,       4.6 ,      21.525 ,   19.25  ,17-Dec       ,2016 ,  194 ,[]                                                                                                                       ,      0    ,Creator > Creator 3-in-1
31060     ,Airshow Aces                                                        ,        2016 ,     672 ,      246 ,       0 ,       17.99 ,              0 ,       4.5 ,      20.005 ,   22.455 ,17-Nov       ,2016 ,  246 ,[]                                                                                                                       ,      0    ,Creator > Creator 3-in-1
41065     ,Rapunzel's Best Day Ever                                            ,        2016 ,     579 ,      145 ,       1 ,       19.99 ,              1 ,       4.7 ,      19.78  ,   27.445 ,17-Nov       ,2016 ,  145 ,[]                                                                                                                       ,      0    ,Disney Princess
41066     ,Anna & Kristoff's Sleigh Adventure                                  ,        2016 ,     687 ,      174 ,       2 ,       24.99 ,              1 ,       4.4 ,      28.875 ,   26.74  ,17-Dec       ,2016 ,  174 ,"['\n$41.70\n', '\n$41.70\n']                                                                                          " ,     41.7  ,Disney > Frozen
41067     ,Belle's Enchanted Castle                                            ,        2016 ,     579 ,      374 ,       0 ,       49.99 ,              0 ,       4.6 ,      49.01  ,   57.215 ,17-Dec       ,2016 ,  374 ,[]                                                                                                                       ,      0    ,Disney Princess
41068     ,Arendelle Castle Celebration                                        ,        2016 ,     687 ,      477 ,       6 ,       49.99 ,              2 ,       4.5 ,      68.265 ,   64.265 ,17-Nov       ,2016 ,  477 ,"['\n$69.99\n', '\n$69.99\n']                                                                                          " ,     69.99 ,Disney > Frozen
41110     ,Birthday Party                                                      ,        2016 ,     494 ,      191 ,       0 ,       17.99 ,              0 ,       4.4 ,      17.875 ,   23.49  ,16-Dec       ,2016 ,  191 ,"['\n$18.14\n', '\n$18.14\n']                                                                                          " ,     18.14 ,Friends
41116     ,Olivia's Exploration Car                                            ,        2016 ,     494 ,      185 ,       0 ,       12.99 ,              0 ,       4.6 ,      12.72  ,   14.7   ,16-Nov       ,2016 ,  185 ,"['\n$17.99\n', '\n$17.99\n']                                                                                          " ,     17.99 ,Friends
41117     ,Pop Star TV Studio                                                  ,        2016 ,     494 ,      194 ,       0 ,       17.99 ,              0 ,       4.5 ,      17.08  ,   21.545 ,16-Dec       ,2016 ,  194 ,[]                                                                                                                       ,      0    ,Friends
41118     ,Heartlake Supermarket                                               ,        2016 ,     494 ,      316 ,       0 ,       29.99 ,              0 ,       4.6 ,      29.145 ,   48.9   ,17-Nov       ,2016 ,  316 ,[]                                                                                                                       ,      0    ,Friends
41119     ,Heartlake Cupcake Cafe                                              ,        2016 ,     494 ,      443 ,       0 ,       34.99 ,              0 ,       4.3 ,      34.53  ,   44.21  ,17-Nov       ,2016 ,  443 ,[]                                                                                                                       ,      0    ,Friends
41121     ,Adventure Camp Rafting                                              ,        2016 ,     494 ,      320 ,       0 ,       24.99 ,              0 ,       4.5 ,      24.56  ,   27.965 ,16-Nov       ,2016 ,  320 ,"['\n$58.95\n', '\n$58.95\n']                                                                                          " ,     58.95 ,Friends
41122     ,Adventure Camp Tree House                                           ,        2016 ,     494 ,      726 ,       0 ,       59.99 ,              0 ,       4.4 ,      62.085 ,   78.545 ,16-Nov       ,2016 ,  726 ,[]                                                                                                                       ,      0    ,Friends
41124     ,Heartlake Puppy Daycare                                             ,        2016 ,     494 ,      286 ,       0 ,       24.99 ,              0 ,       4.6 ,      34.645 ,   37.61  ,17-Nov       ,2016 ,  286 ,[]                                                                                                                       ,      0    ,Friends
41126     ,Heartlake Riding Club                                               ,        2016 ,     494 ,      590 ,       0 ,       49.99 ,              0 ,       4.5 ,      56.665 ,   72.165 ,17-Nov       ,2016 ,  590 ,"['\n$200.00\n', '\n$200.00\n']                                                                                        " ,    200    ,Friends
41128     ,Amusement Park Space Ride                                           ,        2016 ,     494 ,      195 ,       0 ,       17.99 ,              0 ,       4.5 ,      19     ,   23.25  ,17-Nov       ,2016 ,  195 ,[]                                                                                                                       ,      0    ,Friends
41129     ,Amusement Park Hot Dog Van                                          ,        2016 ,     494 ,      243 ,       0 ,       24.99 ,              0 ,       4.5 ,      32.105 ,   31.475 ,17-Nov       ,2016 ,  243 ,"['\n$69.99\n', '\n$69.99\n']                                                                                          " ,     69.99 ,Friends
41132     ,Heartlake Party Shop                                                ,        2016 ,     494 ,      176 ,       0 ,       24.99 ,              0 ,       4.6 ,      26.23  ,   32.635 ,17-Sep       ,2016 ,  176 ,[]                                                                                                                       ,      0    ,Friends
41133     ,Amusement Park Bumper Cars                                          ,        2016 ,     494 ,      424 ,       0 ,       34.99 ,              0 ,       4.5 ,      34.395 ,   35.58  ,17-Nov       ,2016 ,  424 ,[]                                                                                                                       ,      0    ,Friends
41134     ,Heartlake Performance School                                        ,        2016 ,     494 ,      774 ,       0 ,       69.99 ,              0 ,       4.5 ,      78.03  ,   79.975 ,17-Dec       ,2016 ,  774 ,[]                                                                                                                       ,      0    ,Friends
41135     ,Livi's Pop Star House                                               ,        2016 ,     494 ,      613 ,       0 ,       49.99 ,              0 ,       4.6 ,      48.535 ,  101.585 ,16-Dec       ,2016 ,  613 ,[]                                                                                                                       ,      0    ,Friends
41149     ,Moana's Island Adventure                                            ,        2016 ,     579 ,      205 ,       1 ,       24.99 ,              1 ,       4.7 ,      24.425 ,   27.965 ,17-Dec       ,2016 ,  205 ,[]                                                                                                                       ,      0    ,Disney Princess
41150     ,Moana's Ocean Voyage                                                ,        2016 ,     579 ,      307 ,       2 ,       39.99 ,              2 ,       4.7 ,      36.695 ,   36.8   ,19-Jan       ,2016 ,  307 ,"['\n$44.53\n', '\n$44.53\n']                                                                                          " ,     44.53 ,Disney Princess
42045     ,Hydroplane Racer                                                    ,        2016 ,       1 ,      180 ,       0 ,       14.99 ,              0 ,       4.4 ,      16.595 ,   20.6   ,17-Dec       ,2016 ,  180 ,[]                                                                                                                       ,      0    ,Technic
42047     ,Police Interceptor                                                  ,        2016 ,       1 ,      185 ,       0 ,       17.99 ,              0 ,       4.7 ,      18.43  ,   27.32  ,17-Nov       ,2016 ,  185 ,[]                                                                                                                       ,      0    ,Technic
42048     ,Race Kart                                                           ,        2016 ,       1 ,      345 ,       0 ,       24.99 ,              0 ,       4.7 ,      30.325 ,   30.99  ,17-Nov       ,2016 ,  345 ,[]                                                                                                                       ,      0    ,Technic
42049     ,Mine Loader                                                         ,        2016 ,       1 ,      476 ,       0 ,       29.99 ,              0 ,       4.5 ,      53.28  ,   39.92  ,17-Dec       ,2016 ,  476 ,"['\n$51.69\n', '\n$51.69\n']                                                                                          " ,     51.69 ,Technic
42050     ,Drag Racer                                                          ,        2016 ,       1 ,      647 ,       0 ,       49.99 ,              0 ,       4.5 ,      71.25  ,   86.745 ,17-Dec       ,2016 ,  647 ,"['\n$89.99\n', '\n$89.99\n']                                                                                          " ,     89.99 ,Technic
42053     ,Volvo EW160E                                                        ,        2016 ,       1 ,     1166 ,       0 ,       94.79 ,              0 ,       4.6 ,     123.56  ,  103.285 ,17-Oct       ,2016 , 1166 ,"['\n$203.30\n', '\n$203.30\n']                                                                                        " ,    203.3  ,Technic
42054     ,CLAAS XERION 5000 TRAC VC                                           ,        2016 ,       1 ,     1976 ,       0 ,      119.99 ,              0 ,       4.4 ,     144.59  ,  162.04  ,18-Mar       ,2016 , 1976 ,"['\n$250.00\n', '\n$250.00\n']                                                                                        " ,    250    ,Technic
60101     ,Airport Cargo Plane                                                 ,        2016 ,      53 ,      157 ,       2 ,       17.99 ,              0 ,       4.7 ,      20.085 ,   32.055 ,17-Nov       ,2016 ,  157 ,"['\n$59.49\n', '\n$59.49\n']                                                                                          " ,     59.49 ,City > Airport
60102     ,Airport VIP Service                                                 ,        2016 ,      53 ,      364 ,       4 ,       39.99 ,              2 ,       4.8 ,      46.515 ,   61.62  ,17-Dec       ,2016 ,  364 ,"['\n$82.80\n', '\n$82.80\n']                                                                                          " ,     82.8  ,City > Airport
60103     ,Airport Air Show                                                    ,        2016 ,      53 ,      678 ,       6 ,       69.99 ,              6 ,       4.2 ,      73.925 ,   83.705 ,17-Nov       ,2016 ,  678 ,"['\n$26.35\n', '\n$26.35\n']                                                                                          " ,     26.35 ,City > Airport
60107     ,Fire Ladder Truck                                                   ,        2016 ,      58 ,      214 ,       2 ,       17.99 ,              1 ,       4.7 ,      18.765 ,   25.41  ,18-Dec       ,2016 ,  214 ,"['\n$64.99\n', '\n$64.99\n']                                                                                          " ,     64.99 ,City > Fire
60109     ,Fire Boat                                                           ,        2016 ,      58 ,      415 ,       5 ,       59.99 ,              4 ,       4.5 ,      66.39  ,   81.005 ,17-Dec       ,2016 ,  415 ,[]                                                                                                                       ,      0    ,City > Fire
60110     ,Fire Station                                                        ,        2016 ,      58 ,      920 ,       6 ,       79.99 ,              2 ,       4.7 ,     107.15  ,  114.055 ,18-Dec       ,2016 ,  920 ,[]                                                                                                                       ,      0    ,City > Fire
60112     ,Fire Engine                                                         ,        2016 ,      58 ,      376 ,       3 ,       34.99 ,              0 ,       4.8 ,      40.03  ,   48.545 ,16-Dec       ,2016 ,  376 ,[]                                                                                                                       ,      0    ,City > Fire
60115     ,4 x 4 Off Roader                                                    ,        2016 ,      64 ,      184 ,       2 ,       17.99 ,              2 ,       4.3 ,      18.095 ,   17.54  ,16-Nov       ,2016 ,  184 ,"['\n$24.10\n', '\n$24.10\n']                                                                                          " ,     24.1  ,City > Off-Road
60116     ,Ambulance Plane                                                     ,        2016 ,      60 ,      183 ,       3 ,       17.99 ,              3 ,       4.7 ,      27.805 ,   19.955 ,16-Nov       ,2016 ,  183 ,"['\n$32.77\n', '\n$32.77\n']                                                                                          " ,     32.77 ,City > Hospital
60117     ,Van & Caravan                                                       ,        2016 ,      63 ,      250 ,       2 ,       17.99 ,              2 ,       4.3 ,      17.445 ,   26.98  ,17-Nov       ,2016 ,  250 ,"['\n$46.90\n', '\n$46.90\n']                                                                                          " ,     46.9  ,City > Traffic
60118     ,Garbage Truck                                                       ,        2016 ,      52 ,      248 ,       2 ,       17.99 ,              2 ,       4.8 ,      20.015 ,   27.73  ,16-Nov       ,2016 ,  248 ,"['\n$58.50\n', '\n$58.50\n']                                                                                          " ,     58.5  ,City
60119     ,Ferry                                                               ,        2016 ,      59 ,      301 ,       2 ,       24.99 ,              2 ,       4.3 ,      25.5   ,   32.95  ,17-Nov       ,2016 ,  301 ,"['\n$45.00\n', '\n$45.00\n']                                                                                          " ,     45    ,City > Harbor
60121     ,Volcano Exploration Truck                                           ,        2016 ,      52 ,      175 ,       0 ,       14.99 ,              0 ,       4.3 ,      19.245 ,   22.87  ,16-Aug       ,2016 ,  175 ,[]                                                                                                                       ,      0    ,City
60124     ,Volcano Exploration Base                                            ,        2016 ,      52 ,      824 ,       6 ,       79.99 ,              1 ,       4.4 ,     116.27  ,   90.43  ,18-Jan       ,2016 ,  824 ,"['\n$229.99\n', '\n$229.99\n']                                                                                        " ,    229.99 ,City
60125     ,Volcano Heavy-Lift Helicopter                                       ,        2016 ,      52 ,     1277 ,       8 ,       99.99 ,              1 ,       4.2 ,     131.98  ,  109.975 ,17-Aug       ,2016 , 1277 ,[]                                                                                                                       ,      0    ,City
60128     ,Police Pursuit                                                      ,        2016 ,      61 ,      184 ,       2 ,       17.99 ,              1 ,       4.4 ,      19.73  ,   22.725 ,16-Dec       ,2016 ,  184 ,[]                                                                                                                       ,      0    ,City > Police
60129     ,Police Patrol Boat                                                  ,        2016 ,      61 ,      200 ,       4 ,       34.99 ,              2 ,       4.7 ,      48.56  ,   55.91  ,18-Feb       ,2016 ,  200 ,"['\n$129.99\n', '\n$129.99\n']                                                                                        " ,    129.99 ,City > Police
60130     ,Prison Island                                                       ,        2016 ,      61 ,      754 ,       8 ,       69.99 ,              3 ,       4.8 ,      97.06  ,  150.07  ,17-Dec       ,2016 ,  754 ,[]                                                                                                                       ,      0    ,City > Police
60131     ,Crooks Island                                                       ,        2016 ,      61 ,      244 ,       3 ,       24.99 ,              1 ,       4.7 ,      25.7   ,   36.285 ,17-Jun       ,2016 ,  244 ,"['\n$33.74\n', '\n$33.74\n']                                                                                          " ,     33.74 ,City > Police
60132     ,Service Station                                                     ,        2016 ,      63 ,      515 ,       4 ,       71.09 ,              4 ,       4.2 ,     112.375 ,   82.845 ,17-Nov       ,2016 ,  515 ,"['\n$79.55\n', '\n$79.55\n']                                                                                          " ,     79.55 ,City > Traffic
60134     ,People Pack - Fun in the Park                                       ,        2016 ,      52 ,      159 ,      15 ,       34.99 ,             14 ,       4.2 ,      40.185 ,   51.845 ,17-Nov       ,2016 ,  159 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,City
70589     ,Rock Roader                                                         ,        2016 ,     435 ,      406 ,       4 ,       34.99 ,              0 ,       4.7 ,      34.665 ,   54.315 ,17-Nov       ,2016 ,  406 ,"['\n$120.49\n', '\n$120.49\n']                                                                                        " ,    120.49 ,Ninjago
70590     ,Airjitzu Battle Grounds                                             ,        2016 ,     435 ,      666 ,       5 ,       49.99 ,              4 ,       4.5 ,      52.505 ,   60.515 ,17-May       ,2016 ,  666 ,"['\n$59.45\n', '\n$59.45\n']                                                                                          " ,     59.45 ,Ninjago
70591     ,Kryptarium Prison Breakout                                          ,        2016 ,     435 ,      208 ,       5 ,       17.99 ,              4 ,       4.7 ,      19.43  ,   26.195 ,17-Nov       ,2016 ,  208 ,"['\n$41.65\n', '\n$41.65\n']                                                                                          " ,     41.65 ,Ninjago
70593     ,The Green NRG Dragon                                                ,        2016 ,     435 ,      567 ,       5 ,       39.99 ,              3 ,       4.7 ,      57.2   ,   64.92  ,17-Nov       ,2016 ,  567 ,"['\n$99.17\n ', '\n$99.17\n']                                                                                         " ,     99.17 ,Ninjago
70594     ,The Lighthouse Siege                                                ,        2016 ,     435 ,      775 ,       8 ,       59.99 ,              5 ,       4.8 ,      60.335 ,   80.02  ,17-Nov       ,2016 ,  775 ,"['\n$118.93\n', '\n$126.44\n', '\n$118.93\n', '\n$126.44\n']                                                          " ,    122.68 ,Ninjago
