id,name,category,year,parts,raw_price,mean_price
31021-1,Furry Creatures,Creator > Creator 3-in-1,2014,285,"['\n$69.99\n', '\n$69.99\n']",69.99
31086-1,Futuristic Flyer,Creator > Creator 3-in-1,2019,157,"['\n$24.95\n', '\n$20.00\n', '\n$24.95\n', '\n$20.00\n']",22.48
20011-1,Garbage Truck,Creator,2009,74,"['\n$49.99\n', '\n$49.99\n']",49.99
11953-1,Gecko,Creator,2021,36,"['\n$4.55\n', '\n$4.55\n']",4.55
30578-1,German Shepherd,Creator > Creator 3-in-1,2021,76,"['\n$9.80\n', '\n$13.99\n', '\n$9.80\n', '\n$13.99\n']",11.9
7601-1,Go-Kart,Creator,2006,42,[],0
10196-1,Grand Carousel,Creator > Creator Expert,2009,3261,"['\n$1,850.00\n', '\n$1,850.00\n']",1850
fruit3-1,Grapes - Hong Kong Lego Show Promotional,Creator,2007,8,[],0
31056-1,Green Cruiser,Creator > Creator 3-in-1,2017,122,"['\n$5.99\n', '\n$5.99\n']",5.99
7804-1,Green Lizard,Creator,2009,33,"['\n$10.23\n', '\n$10.23\n']",10.23
7870-1,Hans Christian Andersen Bucket,Creator,2005,503,[],0
30476-1,Happy Turtle,Creator,2017,33,[],0
10269-1,Harley-Davidson Fat Boy,Creator > Creator Expert,2019,1023,"['\n$135.00\n', '\n$107.95\n', '\n$170.00\n', '\n$135.00\n', '\n$107.95\n', '\n$170.00\n']",137.65
4037-1,Helicopter,Creator > Early Creator,2004,9,[],0
7609-1,Helicopter,Creator,2006,28,"['\n$7.88\n', '\n$7.88\n']",7.88
30181-1,Helicopter,Creator,2012,53,"['\n$7.65\n', '\n$7.65\n']",7.65
30471-1,Helicopter,Creator,2016,47,"['\n$2.70\n', '\n$2.70\n']",2.7
11961-1,Helicopter,Creator,2022,40,"['\n$29.97\n', '\n$3.64\n', '\n$29.97\n', '\n$3.64\n']",16.8
31092-1,Helicopter Adventure,Creator > Creator 3-in-1,2019,114,"['\n$23.73\n', '\n$10.79\n', '\n$23.73\n', '\n$10.79\n']",17.26
40518-1,High-Speed Train,Creator,2022,284,"['\n$34.59\n', '\n$19.99\n', '\n$29.57\n', '\n$34.59\n', '\n$19.99\n', '\n$29.57\n']",28.05
31018-1,Highway Cruiser,Creator > Creator 3-in-1,2014,129,[],0
4891-1,Highway Haulers,Creator,2006,210,[],0
7347-1,Highway Pickup,Creator > Creator 3-in-1,2012,805,"['\n$105.12\n', '\n$105.12\n']",105.12
31006-1,Highway Speedster,Creator > Creator 3-in-1,2013,286,[],0
6753-1,Highway Transport,Creator > Creator 3-in-1,2009,1294,[],0
5771-1,Hillside House,Creator > Creator 3-in-1,2011,714,[],0
10173-1,Holiday Train,Creator > Creator Expert,2006,969,[],0
K2159-1,Holiday Train Starter Collection,Creator > Creator Expert,2006,29,[],0
10233-1,Horizon Express,Creator > Creator Expert,2013,1351,[],0
5001925-1,Horizon Express Kit,Creator > Creator Expert,2013,0,[],0
40078-1,Hot Dog Cart,Creator,2013,39,"['\n$16.48\n', '\n$16.48\n']",16.48
7796-1,House,Creator,2008,54,[],0
4105-1,Imagine and Build,Creator > Early Creator,2002,500,[],0
31064-1,Island Adventures,Creator > Creator 3-in-1,2017,359,"['\n$38.68\n', '\n$38.68\n']",38.68
7602-1,Jeep,Creator,2006,46,[],0
7803-1,Jeep,Creator,2009,38,"['\n$3.00\n', '\n$3.00\n']",3
30020-1,Jet,Creator,2010,43,[],0
31048-1,Lakeside Lodge,Creator > Creator 3-in-1,2016,370,"['\n$40.91\n', '\n$40.91\n']",40.91
4179-1,Large Creator Box,Creator > Early Creator,2002,500,[],0
4405-1,Large Creator Bucket,Creator,2003,1305,[],0
4106-1,Large red bucket,Creator > Early Creator,2002,500,[],0
4414-1,LEGO Creator Bucket,Creator,2004,500,[],0
4423-1,LEGO Creator Handy Box,Creator,2005,800,[],0
30023-1,Lighthouse,Creator,2011,25,[],0
5770-1,Lighthouse Island,Creator > Creator 3-in-1,2011,519,"['\n$128.00\n', '\n$128.00\n']",128
31051-1,Lighthouse Point,Creator > Creator 3-in-1,2016,528,[],0
7872-1,Lion,Creator,2007,57,[],0
11955-1,Lion,Creator,2021,47,"['\n$19.97\n', '\n$4.12\n', '\n$19.97\n', '\n$4.12\n']",12.04
30183-1,Little Car,Creator,2013,50,"['\n$7.16\n', '\n$7.16\n']",7.16
30185-1,Little Eagle,Creator,2013,48,[],0
30184-1,Little Helicopter,Creator,2013,56,"['\n$9.00\n', '\n$9.00\n']",9
5766-1,Log Cabin,Creator > Creator 3-in-1,2011,355,[],0
40220-1,London Bus,Creator,2016,118,"['\n$9.99\n ', '\n$14.40\n', '\n$9.99\n', '\n$14.40\n']",12.2
10258-1,London Bus,Creator > Creator Expert,2017,1686,"['\n$143.99\n', '\n$143.99\n']",143.99
40569-1,London Postcard,Creator,2022,277,"['\n$35.69\n', '\n$14.99\n', '\n$17.05\n', '\n$35.69\n', '\n$14.99\n', '\n$17.05\n']",22.58
11942-1,Lunar Lander,Creator,2020,45,"['\n$19.97\n', '\n$3.45\n', '\n$19.97\n', '\n$3.45\n']",11.71
10219-1,Maersk Container Train,Creator > Creator Expert,2011,1233,[],0
10155-1,Maersk Line Container Ship 2010 Edition,Creator > Creator Expert,2010,990,[],0
10241-1,Maersk Line Triple-E,Creator > Creator Expert,2014,1518,"['\n$350.97\n', '\n$350.97\n']",350.97
10152-1,Maersk Sealand Container Ship 2004 Edition,Creator > Creator Expert,2004,988,[],0
10152-2,Maersk Sealand Container Ship 2005 Edition,Creator > Creator Expert,2005,988,[],0
31129-1,Majestic Tiger,Creator > Creator 3-in-1,2022,755,"['\n$35.99\n', '\n$49.99\n', '\n$37.50\n', '\n$35.99\n', '\n$49.99\n', '\n$37.50\n']",41.16
7831-1,Make-believe Bucket,Creator > Early Creator,2002,200,[],0
fruit4-1,Mango - Hong Kong Lego Show Promotional,Creator,2007,7,[],0
7276-1,Mango - Suntory Promotional,Creator,2005,7,[],0
4174-1,Max Goes Flying,Creator > Early Creator,2001,173,[],0
4173-1,Max's Pitstop,Creator > Early Creator,2001,59,[],0
31120-1,Medieval Castle,Creator > Creator 3-in-1,2021,1426,"['\n$89.99\n', '\n$99.99\n', '\n$85.00\n', '\n$118.01\n', '\n$89.99\n', '\n$99.99\n', '\n$85.00\n', '\n$118.01\n']",98.25
4250-1,Medium Creator Box,Creator > Early Creator,2001,234,[],0
30577-1,Mega Muscle Car,Creator,2021,63,"['\n$9.90\n', '\n$3.05\n', '\n$9.90\n', '\n$3.05\n']",6.48
fruit5-1,Melon - Hong Kong Lego Show Promotional,Creator,2007,9,[],0
7278-1,Melon - Suntory Promotional,Creator,2005,9,[],0
31058-1,Mighty Dinosaurs,Creator > Creator 3-in-1,2017,174,"['\n$14.99\n', '\n$8.82\n', '\n$11.00\n', '\n$14.99\n', '\n$8.82\n', '\n$11.00\n']",11.6
77941-1,Mighty Dinosaurs - Blue Version,Creator > Creator 3-in-1,2021,174,[],0
77940-1,Mighty Dinosaurs - Brown Version,Creator > Creator 3-in-1,2021,174,[],0
4916-1,Mini Animals,Creator > Creator 3-in-1,2007,77,[],0
4915-1,Mini Construction,Creator > Creator 3-in-1,2007,68,[],0
10242-1,MINI Cooper,Creator > Creator Expert,2014,1077,"['\n$246.93\n', '\n$246.93\n']",246.93
10242-2,MINI Cooper (Late 2015 Re-Issue),Creator > Creator Expert,2015,1077,[],0
40109-1,MINI Cooper Mini Model,Creator,2014,59,"['\n$33.10\n', '\n$33.10\n']",33.1
5761-1,Mini Digger,Creator > Creator 3-in-1,2011,57,"['\n$10.07\n', '\n$10.07\n']",10.07
5865-1,Mini Dumper,Creator > Creator 3-in-1,2010,60,"['\n$8.99\n', '\n$8.99\n']",8.99
6911-1,Mini Fire Truck,Creator > Creator 3-in-1,2012,69,[],0
4918-1,Mini Flyers,Creator > Creator 3-in-1,2007,76,[],0
5864-1,Mini Helicopter,Creator > Creator 3-in-1,2010,52,"['\n$14.83\n', '\n$14.83\n']",14.83
6741-1,Mini Jet,Creator > Creator 3-in-1,2009,63,[],0
40251-1,Mini Piggy Bank,Creator > Creator 3-in-1,2017,248,"['\n$12.89\n', '\n$12.89\n']",12.89
5762-1,Mini Plane,Creator > Creator 3-in-1,2011,52,[],0
K4915-1,Mini Pods Collection,Creator > Creator 3-in-1,2006,0,[],0
4917-1,Mini Robots,Creator > Creator 3-in-1,2007,77,[],0
31001-1,Mini Skyflyers,Creator > Creator 3-in-1,2013,62,"['\n$11.52\n', '\n$11.52\n']",11.52
31000-1,Mini Speeder,Creator > Creator 3-in-1,2013,65,"['\n$8.48\n', '\n$8.48\n']",8.48
6910-1,Mini Sports Car,Creator > Creator 3-in-1,2012,70,"['\n$14.87\n', '\n$14.87\n']",14.87
4837-1,Mini Trains,Creator > Creator 3-in-1,2008,73,[],0
40252-1,Mini VW Beetle,Creator,2017,141,"['\n$25.00\n', '\n$25.00\n']",25
40079-1,Mini VW T1 Camper Van,Creator,2013,76,"['\n$75.00\n', '\n$75.00\n']",75
4954-1,Model Town House,Creator > Creator 3-in-1,2007,1174,[],0
31069-1,Modular Family Villa,Creator > Creator 3-in-1,2017,728,"['\n$96.59\n', '\n$96.59\n']",96.59
31068-1,Modular Modern Home,Creator > Creator 3-in-1,2017,386,"['\n$48.15\n', '\n$48.15\n']",48.15
31067-1,Modular Poolside Holiday,Creator > Creator 3-in-1,2017,356,"['\n$48.52\n', '\n$48.52\n']",48.52
31081-1,Modular Skate House,Creator > Creator 3-in-1,2018,422,"['\n$14.95\n', '\n$14.95\n']",14.95
31077-1,Modular Sweet Surprises,Creator > Creator 3-in-1,2018,396,"['\n$58.00\n', '\n$58.00\n']",58
31080-1,Modular Winter Vacation,Creator > Creator 3-in-1,2018,374,"['\n$54.95\n', '\n$54.95\n']",54.95
4958-1,Monster Dino,Creator > Creator 3-in-1,2007,792,[],0
31101-1,Monster Truck,Creator > Creator 3-in-1,2020,163,"['\n$22.09\n', '\n$14.99\n', '\n$13.00\n', '\n$22.09\n', '\n$14.99\n', '\n$13.00\n']",16.69
4895-1,Motion Power,Creator > Creator 3-in-1,2006,613,"['\n$81.00\n', '\n$81.00\n']",81
31025-1,Mountain Hut,Creator > Creator 3-in-1,2014,550,"['\n$51.14\n', '\n$51.14\n']",51.14
66208-1,Mr. Magoriums big book (Mr. Magorium's Wonder Emporium),Creator,2007,0,[],0
4894-1,Mythical Creatures,Creator,2006,588,[],0
31073-1,Mythical Creatures,Creator > Creator 3-in-1,2018,223,"['\n$27.99\n', '\n$27.99\n']",27.99
10266-1,NASA Apollo 11 Lunar Lander,Creator > Creator Expert,2019,1087,"['\n$88.99\n', '\n$99.99\n', '\n$94.85\n', '\n$149.95\n', '\n$88.99\n', '\n$99.99\n', '\n$94.85\n', '\n$149.95\n']",108.44
40519-1,New York Postcard,Creator,2022,253,"['\n$94.95\n', '\n$14.99\n', '\n$13.92\n', '\n$20.60\n', '\n$94.95\n', '\n$14.99\n', '\n$13.92\n', '\n$20.60\n']",36.12
31045-1,Ocean Explorer,Creator > Creator 3-in-1,2016,213,"['\n$34.99\n', '\n$34.99\n']",34.99
11939-1,Octopus,Creator,2020,63,"['\n$14.76\n', '\n$5.35\n', '\n$14.76\n', '\n$5.35\n']",10.06
30283-1,Off-Road,Creator,2015,43,"['\n$4.15\n', '\n$4.15\n']",4.15
31123-1,Off-road Buggy,Creator > Creator 3-in-1,2022,160,"['\n$14.97\n', '\n$22.49\n', '\n$14.99\n', '\n$14.87\n', '\n$14.97\n', '\n$22.49\n', '\n$14.99\n', '\n$14.87\n']",16.83
30475-1,Off Roader,Creator,2017,33,"['\n$7.75\n', '\n$7.75\n']",7.75
10272-1,Old Trafford - Manchester United,Creator > Creator Expert,2020,3898,"['\n$299.95\n', '\n$280.00\n', '\n$299.99\n', '\n$245.01\n', '\n$299.95\n', '\n$280.00\n', '\n$299.99\n', '\n$245.01\n']",281.24
fruit6-1,Orange - Hong Kong Lego Show Promotional,Creator,2007,8,[],0
7274-1,Orange - Suntory Promotional,Creator,2005,9,"['\n$10.13\n', '\n$10.13\n']",10.13
11951-1,Orangutan,Creator,2021,51,"['\n$19.97\n', '\n$3.59\n', '\n$3.64\n', '\n$19.97\n', '\n$3.59\n', '\n$3.64\n']",9.07
31075-1,Outback Adventures,Creator > Creator 3-in-1,2018,225,"['\n$35.99\n', '\n$35.99\n']",35.99
31098-1,Outback Cabin,Creator > Creator 3-in-1,2019,305,"['\n$59.00\n', '\n$33.10\n', '\n$59.00\n', '\n$33.10\n']",46.05
30026-1,Panda,Creator,2011,61,[],0
40073-1,Panda,Creator,2013,70,[],0
40568-1,Paris Postcard,Creator,2022,213,"['\n$29.86\n', '\n$28.79\n', '\n$14.99\n', '\n$20.60\n', '\n$29.86\n', '\n$28.79\n', '\n$14.99\n', '\n$20.60\n']",23.56
31044-1,Park Animals,Creator > Creator 3-in-1,2016,202,[],0
31065-1,Park Street Townhouse,Creator > Creator 3-in-1,2017,566,"['\n$60.00\n', '\n$52.27\n', '\n$60.00\n', '\n$52.27\n']",56.14
30021-1,Parrot,Creator,2010,48,"['\n$9.75\n', '\n$9.75\n']",9.75
30472-1,Parrot,Creator,2016,43,"['\n$2.84\n', '\n$2.84\n']",2.84
11949-1,Parrot,Creator,2021,44,"['\n$19.97\n', '\n$3.69\n', '\n$19.97\n', '\n$3.69\n']",11.83
fruit7-1,Pear - Hong Kong Lego Show Promotional,Creator,2007,11,[],0
7272-1,Pear - Suntory Promotional,Creator,2005,11,[],0
30571-1,Pelican,Creator > Creator 3-in-1,2019,62,"['\n$3.97\n', '\n$3.97\n']",3.97
11946-1,Penguin,Creator,2021,48,"['\n$19.97\n', '\n$4.50\n', '\n$19.97\n', '\n$4.50\n']",12.24
31084-1,Pirate Roller Coaster,Creator > Creator 3-in-1,2018,923,"['\n$159.00\n', '\n$110.23\n', '\n$159.00\n', '\n$110.23\n']",134.62
11966-1,Pirate Ship,Creator,2022,33,"['\n$19.97\n', '\n$4.95\n', '\n$19.97\n', '\n$4.95\n']",12.46
31014-1,Power Digger,Creator > Creator 3-in-1,2014,64,[],0
31007-1,Power Mech,Creator > Creator 3-in-1,2013,223,[],0
6914-1,Prehistoric Hunters,Creator > Creator 3-in-1,2012,191,"['\n$35.65\n', '\n$35.65\n']",35.65
4892-1,Prehistoric Power,Creator,2006,380,[],0
4497-1,Pretend and Create,Creator,2004,1000,[],0
7292-1,Propeller Adventures,Creator > Creator 3-in-1,2012,244,[],0
31047-1,Propeller Plane,Creator > Creator 3-in-1,2016,230,[],0
31099-1,Propeller Plane,Creator > Creator 3-in-1,2020,128,"['\n$25.00\n', '\n$12.95\n', '\n$7.49\n', '\n$9.91\n', '\n$25.00\n', '\n$12.95\n', '\n$7.49\n', '\n$9.91\n']",13.84
6745-1,Propeller Power,Creator > Creator 3-in-1,2009,247,[],0
30572-1,Race Car,Creator,2019,68,"['\n$5.00\n', '\n$5.00\n']",5
31113-1,Race Car Transporter,Creator > Creator 3-in-1,2021,328,"['\n$25.79\n', '\n$19.99\n', '\n$19.90\n', '\n$25.79\n', '\n$19.99\n', '\n$19.90\n']",21.89
31094-1,Race Plane,Creator > Creator 3-in-1,2019,333,"['\n$32.99\n', '\n$35.00\n', '\n$32.99\n', '\n$35.00\n']",34
4016-1,Racer,Creator > Early Creator,2001,21,[],0
6747-1,Race Rider,Creator > Creator 3-in-1,2009,266,[],0
11950-1,Racing Car,Creator,2021,34,"['\n$3.49\n', '\n$3.49\n']",3.49
31031-1,Rainforest Animals,Creator > Creator 3-in-1,2015,215,[],0
10024-1,Red Baron,Creator > Creator Expert,2002,670,"['\n$699.90\n', '\n$699.90\n']",699.9
31032-1,Red Creatures,Creator > Creator 3-in-1,2015,221,"['\n$28.76\n', '\n$28.76\n']",28.76
31030-1,Red Go-Kart,Creator > Creator 3-in-1,2015,106,"['\n$17.05\n', '\n$17.05\n']",17.05
31055-1,Red Racer,Creator > Creator 3-in-1,2017,72,"['\n$7.07\n', '\n$7.07\n']",7.07
31003-1,Red Rotors,Creator > Creator 3-in-1,2013,145,[],0
4119-1,Regular & Transparent Bricks,Creator > Early Creator,2001,234,[],0
30027-1,Reindeer,Creator,2011,66,[],0
5764-1,Rescue Robot,Creator > Creator 3-in-1,2011,150,[],0
4893-1,Revvin' Riders,Creator,2006,361,[],0
31093-1,Riverside Houseboat,Creator > Creator 3-in-1,2019,396,"['\n$69.95\n', '\n$28.40\n', '\n$26.97\n', '\n$69.95\n', '\n$28.40\n', '\n$26.97\n']",41.77
31024-1,Roaring Power,Creator > Creator 3-in-1,2014,374,[],0
4896-1,Roaring Roadsters,Creator > Creator 3-in-1,2006,931,[],0
31062-1,Robo Explorer,Creator > Creator 3-in-1,2017,205,"['\n$29.72\n', '\n$29.72\n']",29.72
11938-1,Robot,Creator,2020,45,"['\n$54.99\n', '\n$3.69\n', '\n$54.99\n', '\n$3.69\n']",29.34
11962-1,Robot,Creator,2022,41,"['\n$29.97\n', '\n$3.41\n', '\n$29.97\n', '\n$3.41\n']",16.69
31074-1,Rocket Rally Car,Creator > Creator 3-in-1,2018,241,"['\n$27.99\n', '\n$24.57\n', '\n$27.99\n', '\n$24.57\n']",26.28
31103-1,Rocket Truck,Creator > Creator 3-in-1,2020,198,"['\n$23.99\n', '\n$25.99\n', '\n$13.43\n', '\n$23.99\n', '\n$25.99\n', '\n$13.43\n']",21.14
30594-1,Rock Monster Truck,Creator,2022,54,"['\n$3.91\n', '\n$3.91\n']",3.91
10261-1,Roller Coaster,Creator > Creator Expert,2018,4080,"['\n$460.00\n', '\n$431.95\n', '\n$539.99\n', '\n$460.00\n', '\n$431.95\n', '\n$539.99\n']",477.31
31116-1,Safari Wildlife Tree House,Creator > Creator 3-in-1,2021,397,"['\n$25.99\n', '\n$29.99\n', '\n$21.33\n', '\n$25.99\n', '\n$29.99\n', '\n$21.33\n']",25.77
4017-1,Sea Helicopter,Creator > Early Creator,2001,13,[],0
31028-1,Sea Plane,Creator > Creator 3-in-1,2015,53,[],0
7346-1,Seaside House,Creator > Creator 3-in-1,2012,415,"['\n$110.00\n', '\n$110.00\n']",110
7805-1,Shark,Creator,2009,44,"['\n$3.64\n', '\n$3.64\n']",3.64
4018-1,Ship,Creator > Early Creator,2001,12,[],0
10213-1,Shuttle Adventure,Creator > Creator Expert,2010,1204,[],0
10231-1,Shuttle Expedition,Creator > Creator Expert,2011,1230,"['\n$572.29\n', '\n$572.29\n']",572.29
31091-1,Shuttle Transporter,Creator > Creator 3-in-1,2019,341,"['\n$39.99\n', '\n$35.70\n', '\n$39.99\n', '\n$35.70\n']",37.84
11944-1,Skull,Creator,2021,39,"['\n$3.98\n', '\n$3.98\n']",3.98
7830-1,Small Blue Bucket,Creator > Early Creator,2002,200,[],0
7832-1,Small Blue Bucket,Creator,2002,200,[],0
31009-1,Small Cottage,Creator > Creator 3-in-1,2013,271,"['\n$28.41\n', '\n$28.41\n']",28.41
4104-1,Small Creator Bucket,Creator > Early Creator,2002,200,[],0
5892-1,Sonic Boom,Creator > Creator 3-in-1,2010,539,[],0
3451-1,Sopwith Camel,Creator > Creator Expert,2001,577,"['\n$213.18\n', '\n$415.00\n', '\n$213.18\n', '\n$415.00\n']",314.09
31115-1,Space Mining Mech,Creator > Creator 3-in-1,2021,327,"['\n$24.98\n', '\n$16.99\n', '\n$24.99\n', '\n$24.78\n', '\n$24.98\n', '\n$16.99\n', '\n$24.99\n', '\n$24.78\n ']",22.94
31107-1,Space Rover Explorer,Creator > Creator 3-in-1,2020,510,"['\n$70.00\n', '\n$59.99\n', '\n$44.78\n', '\n$70.00\n', '\n$59.99\n', '\n$44.78\n']",58.26
11954-1,Spaceship,Creator,2021,40,"['\n$19.97\n', '\n$4.46\n', '\n$19.97\n', '\n$4.46\n']",12.22
31117-1,Space Shuttle Adventure,Creator > Creator 3-in-1,2021,486,"['\n$39.99\n', '\n$32.00\n', '\n$39.99\n', '\n$37.50\n', '\n$39.99\n', '\n$32.00\n', '\n$39.99\n', '\n$37.50\n']",37.37
31066-1,Space Shuttle Explorer,Creator > Creator 3-in-1,2017,285,"['\n$34.04\n', '\n$34.04\n']",34.04
4538-1,Special Edition,Creator,2004,201,[],0
7610-1,Speedboat,Creator,2006,18,[],0
31100-1,Sports Car,Creator > Creator 3-in-1,2020,134,"['\n$9.99\n', '\n$11.99\n', '\n$9.99\n', '\n$7.51\n', '\n$9.99\n', '\n$11.99\n', '\n$9.99\n', '\n$7.51\n']",9.87
4171-1,Spot & Friends,Creator > Early Creator,2001,53,[],0
11945-1,Steam Locomotive,Creator,2021,38,"['\n$19.97\n', '\n$3.98\n', '\n$19.97\n', '\n$3.98\n']",11.98
7605-1,Stegosaurus,Creator,2006,47,[],0
4998-1,Stegosaurus,Creator > Creator 3-in-1,2008,731,"['\n$125.00\n', '\n$125.00\n']",125
7798-1,Stegosaurus,Creator,2008,48,[],0
31127-1,Street Racer,Creator > Creator 3-in-1,2022,258,"['\n$12.99\n', '\n$19.99\n', '\n$17.65\n', '\n$14.87\n', '\n$12.99\n', '\n$19.99\n', '\n$17.65\n', '\n$14.87\n']",16.38
7291-1,Street Rebel,Creator > Creator 3-in-1,2012,196,[],0
6743-1,Street Speeder,Creator > Creator 3-in-1,2009,165,[],0
11964-1,Submarine,Creator,2022,31,"['\n$19.97\n', '\n$5.68\n', '\n$19.97\n', '\n$5.68\n']",12.82
31130-1,Sunken Treasure Mission,Creator > Creator 3-in-1,2022,522,"['\n$34.97\n', '\n$50.00\n', '\n$34.99\n', '\n$44.95\n', '\n$34.97\n', '\n$50.00\n', '\n$34.99\n', '\n$44.95\n']",41.23
31017-1,Sunset Speeder,Creator > Creator 3-in-1,2014,119,"['\n$19.73\n', '\n$19.73\n']",19.73
31059-1,Sunset Street Bike,Creator > Creator 3-in-1,2016,194,[],0
31089-1,Sunset Track Racer,Creator > Creator 3-in-1,2019,221,"['\n$19.99\n', '\n$20.50\n', '\n$19.99\n', '\n$20.50\n']",20.24
31079-1,Sunshine Surfer Van,Creator > Creator 3-in-1,2018,379,"['\n$44.95\n', '\n$43.63\n', '\n$44.95\n', '\n$43.63\n']",44.29
31114-1,Superbike,Creator > Creator 3-in-1,2021,236,"['\n$14.99\n', '\n$19.99\n', '\n$17.45\n', '\n$14.99\n', '\n$19.99\n', '\n$17.45\n']",17.48
31002-1,Super Racer,Creator > Creator 3-in-1,2013,121,"['\n$17.85\n', '\n$17.85\n']",17.85
31124-1,Super Robot,Creator > Creator 3-in-1,2022,159,"['\n$9.97\n', '\n$13.99\n', '\n$9.99\n', '\n$7.10\n', '\n$9.97\n', '\n$13.99\n', '\n$9.99\n', '\n$7.10\n']",10.26
6912-1,Super Soarer,Creator > Creator 3-in-1,2012,130,"['\n$14.78\n', '\n$14.78\n']",14.78
31042-1,Super Soarer,Creator > Creator 3-in-1,2016,100,[],0
31126-1,Supersonic-jet,Creator > Creator 3-in-1,2022,215,"['\n$15.00\n', '\n$19.99\n', '\n$14.22\n', '\n$15.00\n', '\n$19.99\n', '\n$14.22\n']",16.4
31118-1,Surfer Beach House,Creator > Creator 3-in-1,2021,564,"['\n$38.00\n', '\n$49.99\n', '\n$37.50\n', '\n$38.00\n', '\n$49.99\n', '\n$37.50\n']",41.83
10234-1,Sydney Opera House,Creator > Creator Expert,2013,2989,"['\n$810.00\n', '\n$810.00\n']",810
10189-1,Taj Mahal,Creator > Creator Expert,2008,5922,"['\n$2,203.78\n', '\n$2,203.78\n']",2203.78
10256-1,Taj Mahal,Creator > Creator Expert,2017,5923,"['\n$445.07\n', '\n$445.07\n']",445.07
4176-1,The Race of the Year,Creator > Early Creator,2001,326,[],0
03093-1,The Race to Build It Board Game,Creator > Early Creator,1999,77,[],0
30285-1,Tiger,Creator,2015,73,"['\n$2.84\n', '\n$2.84\n']",2.84
11947-1,Time Machine,Creator,2021,39,"['\n$19.97\n', '\n$4.53\n', '\n$19.97\n', '\n$4.53\n']",12.25
4172-1,Tina's House,Creator > Early Creator,2001,44,[],0
31097-1,Townhouse Pet Shop & Café,Creator > Creator 3-in-1,2019,969,"['\n$110.00\n', '\n$110.00\n']",110
31105-1,Townhouse Toy Store,Creator > Creator 3-in-1,2020,554,"['\n$64.48\n', '\n$59.99\n', '\n$48.00\n', '\n$64.48\n', '\n$59.99\n', '\n$48.00\n']",57.49
20008-1,Tow Truck,Creator,2009,79,[],0
31036-1,Toy & Grocery Shop,Creator > Creator 3-in-1,2015,466,"['\n$100.00\n', '\n$100.00\n']",100
30284-1,Tractor,Creator,2015,51,"['\n$6.88\n', '\n$6.88\n']",6.88
30575-1,Train,Creator,2020,59,"['\n$17.84\n', '\n$7.00\n', '\n$17.84\n', '\n$7.00\n']",12.42
4407-1,Transportation,Creator,2004,302,[],0
7345-1,Transport Chopper,Creator > Creator 3-in-1,2012,383,[],0
4997-1,Transport Ferry,Creator > Creator 3-in-1,2008,1279,[],0
30189-1,Transport Plane,Creator,2014,49,"['\n$2.41\n', '\n$2.41\n']",2.41
5765-1,Transport Truck,Creator > Creator 3-in-1,2011,276,[],0
fruit8-1,Tree - Hong Kong Lego Show Promotional,Creator,2007,1,[],0
31053-1,Treehouse Adventures,Creator > Creator 3-in-1,2016,387,"['\n$59.99\n', '\n$59.99\n']",59.99
31078-1,Tree House Treasures,Creator > Creator 3-in-1,2018,260,"['\n$79.99\n', '\n$40.00\n', '\n$79.99\n', '\n$40.00\n']",60
1270-2,Trial Size Bag - Chromika,Creator,2005,16,[],0
7604-1,Triceratops,Creator,2006,34,"['\n$7.39\n', '\n$7.39\n']",7.39
30581-1,Tropical Parrot,Creator > Creator 3-in-1,2022,66,"['\n$9.99\n', '\n$5.00\n', '\n$9.99\n', '\n$5.00\n']",7.5
7806-1,Truck,Creator,2009,36,[],0
30024-1,Truck,Creator,2011,56,"['\n$2.84\n', '\n$2.84\n']",2.84
40469-1,Tuk Tuk,Creator,2021,155,"['\n$19.99\n', '\n$19.79\n', '\n$19.99\n', '\n$19.79\n']",19.89
31022-1,Turbo Quad,Creator > Creator 3-in-1,2014,186,[],0
31020-1,Twinblade Adventures,Creator > Creator 3-in-1,2014,216,[],0
30180-1,Twin Prop,Creator,2012,45,"['\n$5.58\n', '\n$5.58\n']",5.58
31096-1,Twin-Rotor Helicopter,Creator > Creator 3-in-1,2019,569,"['\n$64.48\n', '\n$64.48\n']",64.48
31049-1,Twin Spin Helicopter,Creator > Creator 3-in-1,2016,326,"['\n$34.71\n', '\n$34.71\n']",34.71
K10124-1,Ultimate Plane Kit,Creator > Creator Expert,2003,0,[],0
31090-1,Underwater Robot,Creator > Creator 3-in-1,2019,207,"['\n$34.95\n', '\n$21.82\n', '\n$34.95\n', '\n$21.82\n']",28.38
31052-1,Vacation Getaways,Creator > Creator 3-in-1,2016,792,"['\n$126.44\n', '\n$126.44\n']",126.44
31033-1,Vehicle Transporter,Creator > Creator 3-in-1,2015,264,"['\n$50.07\n', '\n$50.07\n']",50.07
40517-1,Vespa,Creator,2022,118,"['\n$20.73\n', '\n$23.97\n', '\n$9.99\n', '\n$19.90\n', '\n$20.73\n', '\n$23.97\n', '\n$9.99\n', '\n$19.90\n']",18.65
4999-1,Vestas Windmill,Creator > Creator Expert,2008,822,"['\n$426.43\n', '\n$426.43\n']",426.43
