set_id    ,set_name_x                                                          ,release_year ,theme_id ,num_parts ,num_figs ,retail_price ,num_unique_figs ,set_rating ,retire_price ,pop_price ,retire_month ,year ,parts ,raw_price                                                                                                                ,mean_price ,category                                         ,ages   ,list_price          ,num_reviews ,piece_count ,play_star_rating ,review_difficulty ,set_name_y                                         ,star_rating ,theme_name                            ,val_star_rating ,country
60159     ,Jungle Halftrack Mission                                            ,        2017 ,     614 ,      378 ,       2 ,       24.99 ,              2 ,       4.5 ,      28.325 ,   32.76  ,18-Dec       ,2017 ,  378 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Jun , 36.5878            ,        5.0 ,      378.0 ,             4.8 ,Easy              ,Jungle Halftrack Mission                           ,        4.8 ,City                                  ,            4.6 ,DE
60159     ,Jungle Halftrack Mission                                            ,        2017 ,     614 ,      378 ,       2 ,       24.99 ,              2 ,       4.5 ,      28.325 ,   32.76  ,18-Dec       ,2017 ,  378 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Jun , 30.0               ,        5.0 ,      378.0 ,             4.8 ,Easy              ,Jungle Halftrack Mission                           ,        4.8 ,City                                  ,            4.6 ,DN
60159     ,Jungle Halftrack Mission                                            ,        2017 ,     614 ,      378 ,       2 ,       24.99 ,              2 ,       4.5 ,      28.325 ,   32.76  ,18-Dec       ,2017 ,  378 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Jun , 36.5878            ,        5.0 ,      378.0 ,             4.8 ,Easy              ,Jungle Halftrack Mission                           ,        4.8 ,City                                  ,            4.6 ,ES
60159     ,Jungle Halftrack Mission                                            ,        2017 ,     614 ,      378 ,       2 ,       24.99 ,              2 ,       4.5 ,      28.325 ,   32.76  ,18-Dec       ,2017 ,  378 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Jun , 42.639             ,        5.0 ,      378.0 ,             4.8 ,Easy              ,Jungle Halftrack Mission                           ,        4.8 ,City                                  ,            4.6 ,FI
60159     ,Jungle Halftrack Mission                                            ,        2017 ,     614 ,      378 ,       2 ,       24.99 ,              2 ,       4.5 ,      28.325 ,   32.76  ,18-Dec       ,2017 ,  378 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Jun , 36.5878            ,        5.0 ,      378.0 ,             4.8 ,Easy              ,Jungle Halftrack Mission                           ,        4.8 ,City                                  ,            4.6 ,FR
60159     ,Jungle Halftrack Mission                                            ,        2017 ,     614 ,      378 ,       2 ,       24.99 ,              2 ,       4.5 ,      28.325 ,   32.76  ,18-Dec       ,2017 ,  378 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Jun , 34.986             ,        5.0 ,      378.0 ,             4.8 ,Easy              ,Jungle Halftrack Mission                           ,        4.8 ,City                                  ,            4.6 ,GB
60159     ,Jungle Halftrack Mission                                            ,        2017 ,     614 ,      378 ,       2 ,       24.99 ,              2 ,       4.5 ,      28.325 ,   32.76  ,18-Dec       ,2017 ,  378 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Jun , 36.5878            ,        5.0 ,      378.0 ,             4.8 ,Easy              ,Jungle Halftrack Mission                           ,        4.8 ,City                                  ,            4.6 ,IE
60159     ,Jungle Halftrack Mission                                            ,        2017 ,     614 ,      378 ,       2 ,       24.99 ,              2 ,       4.5 ,      28.325 ,   32.76  ,18-Dec       ,2017 ,  378 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Jun , 36.5878            ,        5.0 ,      378.0 ,             4.8 ,Easy              ,Jungle Halftrack Mission                           ,        4.8 ,City                                  ,            4.6 ,IT
60159     ,Jungle Halftrack Mission                                            ,        2017 ,     614 ,      378 ,       2 ,       24.99 ,              2 ,       4.5 ,      28.325 ,   32.76  ,18-Dec       ,2017 ,  378 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Jun , 36.5878            ,        5.0 ,      378.0 ,             4.8 ,Easy              ,Jungle Halftrack Mission                           ,        4.8 ,City                                  ,            4.6 ,LU
60159     ,Jungle Halftrack Mission                                            ,        2017 ,     614 ,      378 ,       2 ,       24.99 ,              2 ,       4.5 ,      28.325 ,   32.76  ,18-Dec       ,2017 ,  378 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Jun , 45.487             ,        5.0 ,      378.0 ,             4.8 ,Easy              ,Jungle Halftrack Mission                           ,        4.8 ,City                                  ,            4.6 ,NO
60159     ,Jungle Halftrack Mission                                            ,        2017 ,     614 ,      378 ,       2 ,       24.99 ,              2 ,       4.5 ,      28.325 ,   32.76  ,18-Dec       ,2017 ,  378 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Jun , 36.5878            ,        5.0 ,      378.0 ,             4.8 ,Easy              ,Jungle Halftrack Mission                           ,        4.8 ,City                                  ,            4.6 ,NL
60159     ,Jungle Halftrack Mission                                            ,        2017 ,     614 ,      378 ,       2 ,       24.99 ,              2 ,       4.5 ,      28.325 ,   32.76  ,18-Dec       ,2017 ,  378 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Jun , 42.5929            ,        5.0 ,      378.0 ,             4.8 ,Easy              ,Jungle Halftrack Mission                           ,        4.8 ,City                                  ,            4.6 ,NZ
60159     ,Jungle Halftrack Mission                                            ,        2017 ,     614 ,      378 ,       2 ,       24.99 ,              2 ,       4.5 ,      28.325 ,   32.76  ,18-Dec       ,2017 ,  378 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Jun , 37.6971            ,        5.0 ,      378.0 ,             4.8 ,Easy              ,Jungle Halftrack Mission                           ,        4.8 ,City                                  ,            4.6 ,PL
60159     ,Jungle Halftrack Mission                                            ,        2017 ,     614 ,      378 ,       2 ,       24.99 ,              2 ,       4.5 ,      28.325 ,   32.76  ,18-Dec       ,2017 ,  378 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Jun , 36.5878            ,        5.0 ,      378.0 ,             4.8 ,Easy              ,Jungle Halftrack Mission                           ,        4.8 ,City                                  ,            4.6 ,PT
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,119.99              ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,US
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,121.5924            ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,AU
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,121.9878            ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,AT
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,121.9878            ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,BE
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,116.9922            ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,CA
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,121.38              ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,CH
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,139.15200000000002  ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,CZ
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,121.9878            ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,DE
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,107.88              ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,DN
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,121.9878            ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,ES
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,146.339             ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,FI
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,121.9878            ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,FR
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,118.986             ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,GB
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,121.9878            ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,IE
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,121.9878            ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,IT
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,121.9878            ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,LU
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,142.87              ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,NO
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,121.9878            ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,NL
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,120.6929            ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,NZ
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,121.7971            ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,PL
60161     ,Jungle Exploration Site                                             ,        2017 ,     614 ,      813 ,       7 ,       84.99 ,              6 ,       4.7 ,     106.62  ,  101.905 ,18-Dec       ,2017 ,  813 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,121.9878            ,        6.0 ,      813.0 ,             4.5 ,Average           ,Jungle Exploration Site                            ,        4.3 ,City                                  ,            4.0 ,PT
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,149.99              ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,US
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,174.7924            ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,AU
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,158.58780000000004  ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,AT
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,170.7878            ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,BE
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,140.3922            ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,CA
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,151.98              ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,CH
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,177.55200000000002  ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,CZ
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,176.8878            ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,DE
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,131.88              ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,DN
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,176.8878            ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,ES
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,182.939             ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,FI
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,170.7878            ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,FR
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,153.986             ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,GB
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,158.58780000000004  ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,IE
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,158.58780000000004  ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,IT
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,170.7878            ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,LU
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,181.87              ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,NO
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,170.7878            ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,NL
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,177.4929            ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,NZ
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,173.9971            ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,PL
60162     ,Jungle Air Drop Helicopter                                          ,        2017 ,     614 ,     1250 ,       7 ,      109.99 ,              4 ,       4.8 ,     133.82  ,  127.495 ,18-Aug       ,2017 , 1250 ,[]                                                                                                                       ,      0.0  ,City > Jungle                                    ,12-Aug ,181.7678            ,        1.0 ,     1250.0 ,             5.0 ,Average           ,Jungle Air Drop Helicopter                         ,        5.0 ,City                                  ,            4.0 ,PT
60164     ,Sea Rescue Plane                                                    ,        2017 ,      55 ,      141 ,       2 ,       15.99 ,              2 ,       4.7 ,      18.71  ,   18.04  ,18-Dec       ,2017 ,  141 ,[]                                                                                                                       ,      0.0  ,City > Coast Guard                               ,12-May , 19.99              ,        3.0 ,      141.0 ,             4.3 ,Easy              ,Sea Rescue Plane                                   ,        4.3 ,City                                  ,            4.7 ,US
60164     ,Sea Rescue Plane                                                    ,        2017 ,      55 ,      141 ,       2 ,       15.99 ,              2 ,       4.7 ,      18.71  ,   18.04  ,18-Dec       ,2017 ,  141 ,[]                                                                                                                       ,      0.0  ,City > Coast Guard                               ,12-May , 22.7924            ,        3.0 ,      141.0 ,             4.3 ,Easy              ,Sea Rescue Plane                                   ,        4.3 ,City                                  ,            4.7 ,AU
60164     ,Sea Rescue Plane                                                    ,        2017 ,      55 ,      141 ,       2 ,       15.99 ,              2 ,       4.7 ,      18.71  ,   18.04  ,18-Dec       ,2017 ,  141 ,[]                                                                                                                       ,      0.0  ,City > Coast Guard                               ,12-May , 24.3878            ,        3.0 ,      141.0 ,             4.3 ,Easy              ,Sea Rescue Plane                                   ,        4.3 ,City                                  ,            4.7 ,AT
60164     ,Sea Rescue Plane                                                    ,        2017 ,      55 ,      141 ,       2 ,       15.99 ,              2 ,       4.7 ,      18.71  ,   18.04  ,18-Dec       ,2017 ,  141 ,[]                                                                                                                       ,      0.0  ,City > Coast Guard                               ,12-May , 24.3878            ,        3.0 ,      141.0 ,             4.3 ,Easy              ,Sea Rescue Plane                                   ,        4.3 ,City                                  ,            4.7 ,BE
60164     ,Sea Rescue Plane                                                    ,        2017 ,      55 ,      141 ,       2 ,       15.99 ,              2 ,       4.7 ,      18.71  ,   18.04  ,18-Dec       ,2017 ,  141 ,[]                                                                                                                       ,      0.0  ,City > Coast Guard                               ,12-May , 23.3922            ,        3.0 ,      141.0 ,             4.3 ,Easy              ,Sea Rescue Plane                                   ,        4.3 ,City                                  ,            4.7 ,CA
60164     ,Sea Rescue Plane                                                    ,        2017 ,      55 ,      141 ,       2 ,       15.99 ,              2 ,       4.7 ,      18.71  ,   18.04  ,18-Dec       ,2017 ,  141 ,[]                                                                                                                       ,      0.0  ,City > Coast Guard                               ,12-May , 25.398000000000003 ,        3.0 ,      141.0 ,             4.3 ,Easy              ,Sea Rescue Plane                                   ,        4.3 ,City                                  ,            4.7 ,CH
60164     ,Sea Rescue Plane                                                    ,        2017 ,      55 ,      141 ,       2 ,       15.99 ,              2 ,       4.7 ,      18.71  ,   18.04  ,18-Dec       ,2017 ,  141 ,[]                                                                                                                       ,      0.0  ,City > Coast Guard                               ,12-May , 23.952             ,        3.0 ,      141.0 ,             4.3 ,Easy              ,Sea Rescue Plane                                   ,        4.3 ,City                                  ,            4.7 ,CZ
60164     ,Sea Rescue Plane                                                    ,        2017 ,      55 ,      141 ,       2 ,       15.99 ,              2 ,       4.7 ,      18.71  ,   18.04  ,18-Dec       ,2017 ,  141 ,[]                                                                                                                       ,      0.0  ,City > Coast Guard                               ,12-May , 24.3878            ,        3.0 ,      141.0 ,             4.3 ,Easy              ,Sea Rescue Plane                                   ,        4.3 ,City                                  ,            4.7 ,DE
60164     ,Sea Rescue Plane                                                    ,        2017 ,      55 ,      141 ,       2 ,       15.99 ,              2 ,       4.7 ,      18.71  ,   18.04  ,18-Dec       ,2017 ,  141 ,[]                                                                                                                       ,      0.0  ,City > Coast Guard                               ,12-May , 21.6               ,        3.0 ,      141.0 ,             4.3 ,Easy              ,Sea Rescue Plane                                   ,        4.3 ,City                                  ,            4.7 ,DN
60164     ,Sea Rescue Plane                                                    ,        2017 ,      55 ,      141 ,       2 ,       15.99 ,              2 ,       4.7 ,      18.71  ,   18.04  ,18-Dec       ,2017 ,  141 ,[]                                                                                                                       ,      0.0  ,City > Coast Guard                               ,12-May , 24.3878            ,        3.0 ,      141.0 ,             4.3 ,Easy              ,Sea Rescue Plane                                   ,        4.3 ,City                                  ,            4.7 ,ES
60164     ,Sea Rescue Plane                                                    ,        2017 ,      55 ,      141 ,       2 ,       15.99 ,              2 ,       4.7 ,      18.71  ,   18.04  ,18-Dec       ,2017 ,  141 ,[]                                                                                                                       ,      0.0  ,City > Coast Guard                               ,12-May , 30.439             ,        3.0 ,      141.0 ,             4.3 ,Easy              ,Sea Rescue Plane                                   ,        4.3 ,City                                  ,            4.7 ,FI
