set_id ,set_name_x                                                          ,release_year ,theme_id ,num_parts ,num_figs ,retail_price ,num_unique_figs ,set_rating ,retire_price ,pop_price ,retire_month ,year ,parts ,raw_price                                                                                                                ,mean_price ,category                                         ,ages   ,list_price          ,num_reviews ,piece_count ,play_star_rating ,review_difficulty ,set_name_y                                         ,star_rating ,theme_name                            ,val_star_rating ,country
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 15.6               ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,DN
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 18.2878            ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,ES
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 21.899             ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,FI
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 18.2878            ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,FR
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 18.186             ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,GB
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 18.2878            ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,IE
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 18.2878            ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,IT
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 20.7278            ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,LU
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 22.087             ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,NO
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 20.7278            ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,NL
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 17.7429            ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,NZ
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 20.2971            ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,PL
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 18.2878            ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,PT
 21140 ,The Chicken Coop                                                    ,        2018 ,     577 ,      198 ,       1 ,       19.99 ,              0 ,       4.7 ,      22.585 ,   31.2   ,20-Nov       ,2018 ,  198 ,"['\n$33.00\n', '\n$10.79\n', '\n$33.00\n', '\n$10.79\n']                                                              " ,     21.89 ,Minecraft                                        ,14-Jul , 19.99              ,        4.0 ,        198 ,             4.5 ,Average           ,The Chicken Coop                                   ,        4.5 ,Minecraft™                            ,            5.0 ,US
